Text,Created At,Is Retweet,Language,User Location,"label (0:misinformation, 1: counter-misinformation, 2: irrelevant)","Is_Sarcasm (1: Not_Sarcasm, 2: Sarcasm)"
We need to realize 5G causes the same symptoms as the “corona virus” 5G May be behind this illness,Mon Feb 24 17:40:23 +0000 2020,FALSE,en,,0,2
Please watch this video about the Coronavirus starting in Wuhan and how it might be connected to 5G. Please watch all the way to the end because it talks about the NWO and how Rockefeller was talking about it in 1959. This video scared me to death https://t.co/n65RibcFGM,Mon Feb 24 07:57:30 +0000 2020,FALSE,en,"Texas, USA",0,1
So much conjecture on the Corona Virus - now the📱is suggested as a potential cause via 60 Hz 5G transmission ❓ Sensory overload is with me ...  https://t.co/wuXJxjtj7L,Mon Feb 24 23:28:35 +0000 2020,FALSE,en,Australia 🦘🥇 💸 ♨️ ☀️ 🚿,0,1
Isn’t it puzzling that China is unable to CONTROL SPREAD of CORONAVIRUS with all its brilliance in Technology AI 5G Manufacturing etc? What should we learn from this? How Efficient Advanced is China’s Healthcare system to manage CRISIS like their MANY VIRUSES?🙏💕,Mon Feb 24 14:01:10 +0000 2020,FALSE,en,,2,2
"@QWarrior12 @JFarmer99728070 I've seen these people claim 5G starts fires, cancer, and now coronavirus. People are stupid. They were trying to say the same thing about cellphones when they were first created. Stupid... stupid people.",Mon Feb 24 02:07:52 +0000 2020,FALSE,en,,1,2
Huawei: 5G Supply Is Not Affected By Coronavirus https://t.co/lxUz4B8Ygy,Mon Feb 24 18:24:13 +0000 2020,FALSE,en,"Lagos, Nigeria",2,2
Mongoose: Alert Reader Proposes a Petri Dish All Causes Explanation for the Wuhan Coronavirus 5G ELF Aspirin Government Mismanagement https://t.co/BoqgvE9F64 via @phibiblog,Mon Feb 24 20:24:45 +0000 2020,FALSE,en,United States,2,2
@NirajNirajagr NOT ONE PERSON HAS DIED DUE TO CORONA VIRUS!  5g 60ghz causes the hemoglobins to stop absorbing oxygen into the blood stream and causes mass respiratory problems and death,Mon Feb 24 03:59:07 +0000 2020,FALSE,en,,0,2
Opportunity or Setback? 5G Tech and Coronavirus Crisis https://t.co/BdyaddfAtI,Mon Feb 24 05:47:06 +0000 2020,FALSE,en,Israel,2,2
China Set to Delay Next-Gen 5G Telecom Network Rollout Due to Coronavirus Outbreak https://t.co/1UJFwJJkkc,Mon Feb 24 08:13:20 +0000 2020,FALSE,en,"Indore, India",2,2
@mattdpearce This is all happening because of 5G. Watch this for all the information on the Corona virus. https://t.co/WAQUa1OZKC,Mon Feb 24 17:33:02 +0000 2020,FALSE,en,,0,1
"4.""More recently the $25 million National Toxicology Program concluded that radio frequency radiation of the type currently used by cell phones can cause cancer.""  And the 5th article is the rollout of 5G in Wuhan, 3 months b4 the ""Coronavirus pandemic"" struck the same region.",Mon Feb 24 11:32:15 +0000 2020,FALSE,en,Myrtle Beach SC,0,2
@ruskin147 This very morning I read that the Corona virus only started in Wuhan because that's where 5G was trialled.,Mon Feb 24 11:02:52 +0000 2020,FALSE,en,Bristol,0,1
There are apparently a lot of people on Twitter who seem to think 5G celluar / wifi is the cause of coronavirus... Has humanity really gotten /this/ stupid? Just... How can anyone fall for something so completely impossible. Ugh,Mon Feb 24 02:20:09 +0000 2020,FALSE,en,Smooshy in Seattle! He/Him. ,1,2
#5G Rollout In China Delayed Due To Coronavirus https://t.co/qJkz0hrfFh Two of the top fiberoptic cable providers have Wuhan facilities and headquarters. (Wuhan is at the center of the outbreak.),Mon Feb 24 20:05:04 +0000 2020,FALSE,en,"Las Vegas, NV",2,1
"So why am I still so thoroughly stunned by the ""coronavirus is actually a side effect of 5G"" conspiracy theory?",Mon Feb 24 22:44:01 +0000 2020,FALSE,en,Adrift in Hilbert Space,1,2
"#5G network rollout delayed in China, flights canceled due to #coronavirus: https://t.co/w5UcqSKlpY",Mon Feb 24 14:31:01 +0000 2020,FALSE,en,"Boston, MA",2,1
https://t.co/MilwAEMiBT  Bill Gates reduce World Population  https://t.co/o3Uqx2BgWm   5G was released prior to Coronavirus  now who uses Microsoft windows  ?  ?   LOL oh hell thats most of us  ..hmmmmm   !,Fri Feb 14 21:34:10 +0000 2020,FALSE,en,H. T. Driver and Photographer.,0,2
"@TruNews Can’t take ANY government seriously. Especially when OTHER causes cause or have same symptoms: 5G causes similar symptoms and some of those suffering may have been suffering from 5G. On the other hand, heart attacks caused by #coronavirus can be listed as just heart attack.",Fri Feb 14 14:09:19 +0000 2020,FALSE,en,Classified,0,2
Does 5G impair the immune system and will it cause the Coronavirus to spread faster https://t.co/8mPFfjQvlM #canpoli China is the petri dish #Trump2020Landslide @CBCNews,Fri Feb 14 14:44:01 +0000 2020,FALSE,en,"Perth, Ontario",0,2
"Coronavirus could impact #5G deployment, smartphones sold in China | ⁦@FierceElectron⁩  https://t.co/Sbb0RQx2d0",Fri Feb 14 14:15:11 +0000 2020,FALSE,en,United States,2,1
Coronavirus set to impact 5G and electronic supply chains  https://t.co/9YdVSq4kdW,Fri Feb 14 03:06:58 +0000 2020,FALSE,en, France 29y -US 21-JPN 27y,2,2
"@clif_high Maybe #covid19, But collapse could also be due to 5G rollout in China...Shortness of breath, coughing, fever...same symptoms caused by severe brain hypoxia.",Fri Feb 14 23:05:39 +0000 2020,FALSE,en,,0,2
#ZTE Helps China Telecom Realize China’s First #5G Remote Diagnosis of new Coronavirus Pneumonia #mbadmb  https://t.co/utiQwgcMxs,Fri Feb 14 10:45:06 +0000 2020,FALSE,en,Paris,2,2
5G rollout in India may face potential delay due to Coronavirus - India Today: 5G rollout in India may face potential delay due to Coronavirus  India Today https://t.co/61htLMD5nF https://t.co/WhblaCPhNG,Fri Feb 14 09:07:33 +0000 2020,FALSE,en,"Toronto, Ontario",2,2
"Digitimes: Coronavirus production delays will not affect iPhone 12 September launch, high demand for 5G A14 chips https://t.co/TLJSjTRE0K via @bzamayo",Fri Feb 14 13:43:04 +0000 2020,FALSE,en,Australia,2,2
Corona Virus Fakery And The Link To 5G Testing https://t.co/N2GKMWo9pU #thenewagora https://t.co/ZkSFepEV9c,Fri Feb 14 17:04:06 +0000 2020,FALSE,en,World-Plane-Wide,0,2
CORONAVIRUS &amp; 5G: The Most Premeditated and Highly Organized Depopulation Scheme in World History  https://t.co/NB6gRrAuZS,Fri Feb 14 14:44:04 +0000 2020,FALSE,en,http://StateoftheNation2012.co,0,2
Seeing post on social media that the coronavirus is caused by 5G phone masts or even the Solar Minimum (there's a paper about that). That explains Trump and Boris then.,Fri Feb 14 10:57:03 +0000 2020,FALSE,en,Exeter,0,2
#Coronavirus + #wuhan + #5G = #conspiracy to think about #map https://t.co/tKn6tqCIOk,Fri Feb 14 19:14:43 +0000 2020,FALSE,en,Pittsburgh,1,2
The outbreak of Coronavirus may contribute to the existing potential delay in the 'costly' 5G spectrum auction in India. https://t.co/aeo3fZNMQS,Fri Feb 14 07:56:10 +0000 2020,FALSE,en,"Noida, India",0,1
Coronavirus Seen Slowing 5G Deployments  https://t.co/1HxyjB9T36 #coronovirues #5G  #QAcycle https://t.co/Lm9IA2Sp5N,Fri Feb 14 07:41:04 +0000 2020,FALSE,en,"Washington, DC",2,2
"Digitimes: Coronavirus production delays will not affect iPhone 12 September launch, high demand for 5G A14 chips via /r/apple https://t.co/wjgKBmMOkh",Fri Feb 14 08:13:29 +0000 2020,FALSE,en,,2,2
"Coronavirus potentially impacting 5G deployment, says Omdia https://t.co/oDElkmyX0N",Fri Feb 14 06:01:05 +0000 2020,FALSE,en,"Washington, D.C.",2,2
"“4. 5G caused the spread of coronavirus These days 5G is blamed for everything, from cancer to bushfires, so it is not surprising that conspiracy theories that 5G caused, or helped spread coronavirus have been shared into the anti-5G groups on Facebook.” https://t.co/6SwJxhP5fI",Sat Feb 01 03:01:54 +0000 2020,FALSE,en,"Wherever,France mostly ",1,2
#5G Launches In #Wuhan Weeks Before #Coronavirus Outbreak experts Warned 5G could cause #flu symptoms https://t.co/hUUt0k5fm5  #noto5g #q,Sat Feb 01 02:53:27 +0000 2020,FALSE,en,US,0,1
"@OrsonUnwells @lifebiomedguru I hope it didn't seem like I was calling the corona virus or anything related to yours or Dr. James posts ""conspiracy theories""! That was just to preface my 5G comment. Sorry!",Sat Feb 01 00:01:29 +0000 2020,FALSE,en,"Washington, USA",1,2
Coronavirus rumors and conspiracy theories: -some held chines eating habits responsible particularly the rumor about Bat Soup. -as bio-weapon even repudiated news paper Washington times  published the news. -introduction of 5G in Wuhan city https://t.co/4rlvQzZGpQ,Sat Feb 01 15:51:50 +0000 2020,FALSE,en,,1,1
.#5G Launches In Wuhan Weeks Before Coronavirus Outbreak https://t.co/2Bwsiz3HUR ... #Stop5G,Sat Feb 01 02:24:14 +0000 2020,FALSE,en,Gouda,0,1
"I suggest everyone gets an EMF Electro Magnetic Frequency hand device, police and nurses especially, you need to see how safe your equipment is, phones too. Airport security!! Radiation causes cancer! 5G also has flue like symptoms. Wuhan 5G city, not Corona virus, its a scam",Mon Feb 10 08:44:38 +0000 2020,FALSE,en,"Chatham, Great Britain",0,1
"Coronavirus could of been started with 5G in Wuhan China,   https://t.co/N3V7NueiZi",Mon Feb 10 18:15:34 +0000 2020,FALSE,en,United Kingdom,0,2
"A recent article on @CNBC suggests that the #coronavirus could delay China's 5G rollout as it tries to race ahead of the US.   To read what one of our Senior Partners, @vinodnair71 had to comment, click on the link below.   https://t.co/pqN7LDhWFo https://t.co/bppX3uT8qY",Mon Feb 10 11:43:15 +0000 2020,FALSE,en,,2,1
OK now they're all coming out of the woodwork... seeing crazy #coronavirus #conspiracies popping up -here's one blaming it all on 5G...  #5Gcoronaviruscause #5G https://t.co/Ph7DR5E7Nh,Mon Feb 10 06:09:45 +0000 2020,FALSE,en,"Seattle, WA",1,2
@IoWBobSeely Look at plight of Coronavirus caused by CCP withholding info &amp;silencing 8 whistleblowers. They risk millions of their own people’s lives for 1 reason only-CCP rule China forever at ANY cost. CCP is ABOVE ALL incl human lives. How can anyone entrust 5G (next gen lifeline) to them?,Mon Feb 10 11:24:23 +0000 2020,FALSE,en,,2,2
"Just watch the Chinese economy collapse now! 5G &amp; corona virus scam/genocide will cause the world markets to fail, reset back to gold coming?",Mon Feb 10 08:51:22 +0000 2020,FALSE,en,"Chatham, Great Britain",2,1
@samtripoli What if Coronavirus is actually an autoimmune disease caused by 5G and Nanotechnology. The virus is just a cover story. The Chinese government could control who lives and who dies using 5G. #lookintoit,Mon Feb 10 00:28:02 +0000 2020,FALSE,en,"Manchester, England",0,2
"#MediaTek reports higher Q4, lowers 5G smartphone shipment guidance on Coronavirus https://t.co/NLwDRdK9d6",Mon Feb 10 14:28:00 +0000 2020,FALSE,en,,2,1
Is coronavirus a direct link with  5G technology.  Watch video  #coronavirus  #coronavirusindia https://t.co/4Yxk5i6HQI,Sun Feb 16 16:55:13 +0000 2020,FALSE,en,india,0,1
"China faces delays in 5G roll-out due to coronavirus. The epidemic will have a substantial impact on the 5G roll-out,” said Wang Xiaohui, “It will cause a labour shortage and affect construction due to the extended schedule.”  https://t.co/x6gv38RbFJ via @scmpnews",Sun Feb 16 17:05:11 +0000 2020,FALSE,en,,2,2
“The coronavirus that emerged in Wuhan serves as a reminder that diseases are political as well as biological. Geopolitical tension between China and other nations has exacerbated the political aspect in areas from its resurgent naval power and 5G mobile to trade.” https://t.co/qe90uZ2hLk,Sun Feb 16 19:03:40 +0000 2020,FALSE,en,,2,2
"Strange Facts Connect Patient Of The Corona Virus, Bill Gates, Simulation Of A Corona Virus Pandemic &amp; 5G Weapon Which Began In Wuhan Just Before Corona Virus Happened! Bill Also Behind Bogus Vaccine For Corona Virus. (Problem, Reaction, Solution) https://t.co/UI3PPVcSot",Sun Feb 16 17:02:27 +0000 2020,FALSE,en,,0,1
Viruses are damaging because of #5G. This #COVID-19  or #CORONAVIRUS is a manmade #BIOWEAPON ! It was created in the Wuhan Laboratory and is a #TESTRUN !  This is just the beginning.   They are burning money in China. Medical Martial Law soon. @NWO Order out of chaos. https://t.co/UgDoAExMel,Sun Feb 16 22:52:41 +0000 2020,FALSE,en,Friesland,0,2
the truth about 5G and the causation of the Coronavirus. https://t.co/zie8vg6KcB,Sun Feb 16 18:52:17 +0000 2020,FALSE,en,,0,1
"@cjtruth @BillPLCguy a 80% population reduction for the USA in 2025. That's not all Corona virus, it was before the outbreak. The climate crap is causing those numbers along with 5G. Please look beyond the American politics, because there's so much bad done needing to end with big urgency.",Sun Feb 16 19:23:02 +0000 2020,FALSE,en,,2,1
https://t.co/cVAwQqnPtm  #scottmorrison this is why we can not have any planes coming from #china. They are spitting over everything. #coronavirus is spreading because of this disgusting habit. Keep them out!! #CoronavirusOutbreak @ScottMorrisonMP #5G is killing the immune.,Sun Feb 16 03:05:24 +0000 2020,FALSE,en,In burning 🔥hell.,0,2
Coronavirus bombshell: ‘REAL cause’ of outbreak claim - Chinese scientists break cover https://t.co/7eZKmNdrME. Why am I not surprised.  The Chinese were trying to cover this up.  I we want trust them with 5G?,Sun Feb 16 11:38:18 +0000 2020,FALSE,en,bristol,2,1
Everything happens for a reason.. It is made to happen. Why has this only just happened now... #wuhan was a testing ground for this deadly #Manmadevirus the #coronavirus. Why were these #military people there? The #soulless are at it again..because they can't life! #china #5G https://t.co/iOSLsu6xh5,Sun Feb 16 05:28:43 +0000 2020,FALSE,en,In burning 🔥hell.,0,1
5G Rollout Delayed In China Due To Coronavirus | @scoopit https://t.co/fuzQVDKeye,Sat Feb 22 13:00:58 +0000 2020,FALSE,en,,2,2
PEOPLE WHO LIVE IN ELECTROMAGNETIC AREA ALSO WITH. 5G . HAVE RADIATION EXPOSURE AND CAUSES MASS IMMUNO COMPROMISED BEINGS TO BECOME ILL CORONAVIRUS https://t.co/mAUBSrgCT1,Sat Feb 22 16:25:35 +0000 2020,FALSE,en,"Missouri, USA",0,1
China's ambitious #5G push heading into slow lane due to coronavirus disruptions | Article [AMP] | Reuters https://t.co/p119xz3Bol  Corona https://t.co/0dyi3VRzkf,Sat Feb 22 02:10:01 +0000 2020,FALSE,en,"Trumbull, CT",2,2
5G Rollout Delayed In China Due To Coronavirus https://t.co/w0RZkwqlG6,Sat Feb 22 00:00:25 +0000 2020,FALSE,en,,2,2
COVER-UP: The Coronavirus 5G Connection &amp; Coverup – By Makai Freeman https://t.co/WlMt4Cv1FM https://t.co/lYdMKAEzr2,Sat Feb 22 07:08:19 +0000 2020,FALSE,en,"Manitoba, Canada",0,2
"@stevenscollon @mjswhitebread @UghSoUnoriginal ^found the AntiVaxxer. Bill Gates did not invent this, It’s not caused by 5G, It wasn’t patented, (Coronavirus have been around for decades, this is a novel strain) Big Pharma isn’t making money off of this. Vaccines don’t cause autism. ... Did I miss anything?",Sat Feb 22 07:38:44 +0000 2020,FALSE,en,"California, USA",1,2
"@VOG_2020 CCP likely created and willfully released Coronavirus w/ 5G. But why? To have a face-saving excuse to stay out of impeding US attack on Iran. No one will expect China to come to Iran's rescue. Israel will then reward China with the Belt &amp; Road, and the USA will start to collapse.",Sat Feb 22 02:03:05 +0000 2020,FALSE,en,"Chicago, IL",0,2
Coronavirus could delay China's 5G rollout as it tries to race ahead of the US SEE DETAILS AT ==&gt; https://t.co/n8oWlcKo0x #virus #coronavirus #sars #flu #china #rush #rushLimbaugh https://t.co/AtTUJoTYrh,Wed Feb 05 14:42:35 +0000 2020,FALSE,en,,2,1
@charlzvinei @Arniemas1 @eNCA Trump sent Corona virus to China 🇨🇳  because of 5G,Wed Feb 05 14:18:13 +0000 2020,FALSE,en,"Pretoria, South Africa",0,2
Can we talk about the fact the #coronavirus is a thing because y’all people are EATING BATS AND PUMPING PEOPLE FULL OF 5G! Like STOP doing that shit...,Wed Feb 05 01:30:30 +0000 2020,FALSE,en,,0,2
So #coronavirus starts in Wuhan. 5G activated as test bed in Wuhan. Scientists warn 5G causes flu type symptoms... Flu outbreak.. Gates foundation involved? Patent owner of Coronavirus... Hmmm smells fishy....,Wed Feb 05 13:36:46 +0000 2020,FALSE,en,Kent,0,2
"Oh man! There are people out there who believe novel coronavirus been created by Bill Gates and it has a link with 5G technology!! Why!! It's not fair to them using Oxygen as With or without that, their brain just don't work!!  #conspiracy  #BillGates  #coronavirus",Wed Feb 05 16:58:58 +0000 2020,FALSE,en,"Glasgow, Scotland",1,2
"@BetjentBent No, the Americans made the HIV virus, for killing black people just for fun, but the Chinese made the corona virus, to infect 5G network in the west   That's how I read it   And conspiracy theory are impossible to kill, even with a virus",Wed Feb 05 02:30:48 +0000 2020,FALSE,en,,1,1
